relay_for_name,relay_root,relay_ruta,subrelay,etapa,f_arranque_hz,dfdt_hz_s,retardo_s,etapa_outserv,subrelay_outserv,relay_outserv,activa_efectiva,terminal,terminal_for_name,terminal_kV,cubiculo,interruptor,objeto_disparado,objeto_clase,objeto_for_name,es_malla,n_cargas_aguas_abajo,MW_deslastrados,Mvar_deslastrados,n_gens_aguas_abajo,MW_gen_desconectados
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_1,50.0,0.0,60.0,1,,1,0,R3,,138.0,Cub_1,,138 kV Los Mina – Los Mina 7,ElmLne,ZLMI7E_ZLMINE-L1,0,1,2.18,0.93,1,108.868
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_2,50.0,0.0,30.0,1,,1,0,R3,,138.0,Cub_1,,138 kV Los Mina – Los Mina 7,ElmLne,ZLMI7E_ZLMINE-L1,0,1,2.18,0.93,1,108.868
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_3,50.0,0.0,3.0,1,,1,0,R3,,138.0,Cub_1,,138 kV Los Mina – Los Mina 7,ElmLne,ZLMI7E_ZLMINE-L1,0,1,2.18,0.93,1,108.868
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_4,51.0,0.0,30.0,1,,1,0,R3,,138.0,Cub_1,,138 kV Los Mina – Los Mina 7,ElmLne,ZLMI7E_ZLMINE-L1,0,1,2.18,0.93,1,108.868
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (50Hz),f1,49.5,0.0,60.0,1,0,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (50Hz),f2,49.0,0.0,30.0,1,0,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (50Hz),f3,47.5,0.0,3.0,1,0,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (50Hz),f4,51.0,0.0,30.0,1,0,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (60Hz),f1,59.5,0.0,60.0,1,1,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (60Hz),f2,57.0,0.0,30.0,1,1,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (60Hz),f3,59.5,0.0,3.0,1,1,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZLISAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay,Frequency (60Hz),f4,62.0,0.0,30.0,1,1,1,0,L5,,138.0,Cub_1,,138 kV La Isabela – Los Mina,ElmLne,ZLMINE_ZXLI2E-L1,1,0,0,0,0,0
,ZLM11E_ZHNS2E-L1-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f1,45.5,0.0,0.0,1,1,1,0,L6,,138.0,Cub_1,,138 kV Hainamosa – Los Mina L1,ElmLne,ZHNSAE_ZLMINE-L1,1,0,0,0,0,0
,ZLM11E_ZHNS2E-L1-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f2,45.5,0.0,0.0,1,1,1,0,L6,,138.0,Cub_1,,138 kV Hainamosa – Los Mina L1,ElmLne,ZHNSAE_ZLMINE-L1,1,0,0,0,0,0
,ZLM11E_ZHNS2E-L1-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f3,45.5,0.0,0.0,1,1,1,0,L6,,138.0,Cub_1,,138 kV Hainamosa – Los Mina L1,ElmLne,ZHNSAE_ZLMINE-L1,1,0,0,0,0,0
,ZLM11E_ZHNS2E-L1-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f4,45.5,0.0,0.0,1,1,1,0,L6,,138.0,Cub_1,,138 kV Hainamosa – Los Mina L1,ElmLne,ZHNSAE_ZLMINE-L1,1,0,0,0,0,0
,LOS MINA 138 T1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay,,EDE 1 F<,59.29999923706055,0.0,0.10000000149011612,0,,0,1,L7,,138.0,Cub_1,,,,,0,0,0,0,0,0
,LOS MINA 138 T1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay,,EDE 2 F<,59.20000076293945,0.0,0.10000000149011612,1,,0,0,L7,,138.0,Cub_1,,,,,0,0,0,0,0,0
,LOS MINA 138 T1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay,,EDE 3 F<,59.099998474121094,0.0,0.10000000149011612,0,,0,1,L7,,138.0,Cub_1,,,,,0,0,0,0,0,0
,LOS MINA 138 T1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay,,EDE 4 F<,59.0,0.0,0.10000000149011612,1,,0,0,L7,,138.0,Cub_1,,,,,0,0,0,0,0,0
,LOS MINA 138 T1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay,,EDE 5 F<,58.900001525878906,0.0,0.10000000149011612,1,,0,0,L7,,138.0,Cub_1,,,,,0,0,0,0,0,0
,LOS MINA 138 T1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay,,EDE 6 F<,58.79999923706055,0.0,0.10000000149011612,1,,0,0,L7,,138.0,Cub_1,,,,,0,0,0,0,0,0
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_1,50.0,0.0,60.0,1,,1,0,L8,,138.0,Cub_1,,,,,0,0,0,0,0,0
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_2,50.0,0.0,30.0,1,,1,0,L8,,138.0,Cub_1,,,,,0,0,0,0,0,0
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_3,50.0,0.0,3.0,1,,1,0,L8,,138.0,Cub_1,,,,,0,0,0,0,0,0
,ZLMINE_ZLMI7E-L1-7SJ80,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay,,81_4,51.0,0.0,30.0,1,,1,0,L8,,138.0,Cub_1,,,,,0,0,0,0,0,0
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,df/dt<1,0.0,0.10000000149011612,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,df/dt<2,0.0,0.10000000149011612,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,df/dt<3,0.0,0.10000000149011612,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,df/dt<4,0.0,0.10000000149011612,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,f<1,48.0,0.0,0.30000001192092896,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,f<2,46.0,0.0,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,f<3,52.0,0.0,0.30000001192092896,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,f<4,54.0,0.0,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,f>1,45.0,0.0,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZAANDE-L1-P140,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZAAINE_ZAANDE-L1-P140.ElmRelay,,f>2,45.0,0.0,0.0,1,,1,0,1,,138.0,Cub_1,,138 kV AES Andrés – AES Andrés Intercon,ElmLne,ZAAINE_ZAANDE-L1,0,2,9.41,3.95,3,296.5
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (50Hz),f1,49.5,0.0,60.0,1,0,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (50Hz),f2,49.0,0.0,30.0,1,0,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (50Hz),f3,47.5,0.0,3.0,1,0,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (50Hz),f4,51.0,0.0,30.0,1,0,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (60Hz),f1,59.5,0.0,60.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (60Hz),f2,57.0,0.0,30.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (60Hz),f3,59.5,0.0,3.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SA6.ElmRelay,Frequency (60Hz),f4,62.0,0.0,30.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f1,45.5,0.0,0.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f2,45.5,0.0,0.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f3,45.5,0.0,0.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L2-7SD52,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f4,45.5,0.0,0.0,1,1,1,0,2,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L2,ElmLne,ZIAANE_ZGUERE-L2,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay,Frequency (50Hz),f1,49.5,0.0,60.0,1,0,1,0,3,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L1,ElmLne,ZIAANE_ZGUERE-L1,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay,Frequency (50Hz),f2,49.0,0.0,30.0,1,0,1,0,3,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L1,ElmLne,ZIAANE_ZGUERE-L1,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay,Frequency (50Hz),f3,47.5,0.0,3.0,1,0,1,0,3,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L1,ElmLne,ZIAANE_ZGUERE-L1,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay,Frequency (50Hz),f4,51.0,0.0,30.0,1,0,1,0,3,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L1,ElmLne,ZIAANE_ZGUERE-L1,1,0,0,0,0,0
,ZAAINE_ZHNSAE-L1-7SA6,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZIAANE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZAAINE_ZHNSAE-L1-7SA6.ElmRelay,Frequency (60Hz),f1,59.5,0.0,60.0,1,1,1,0,3,,138.0,Cub_1,,138 kV AES Interconexión – Guerra L1,ElmLne,ZIAANE_ZGUERE-L1,1,0,0,0,0,0
